time,u,v,w,viento_total
4        1.049381
5        1.024207
6        0.986560
7        1.002447
8        0.988585
9        1.116288
10       1.086692
11       1.082589
12       1.158836
13       1.195701
14       1.151043
15       1.243543
16       1.176478
17       1.195701
18       1.110180
19       1.165161
20       1.074151
21       1.112205
22       1.183385
23       1.115078
24       1.172391
25       1.427796
26       1.194069
27       1.181905
28       1.154340
29       1.183385
           ...   
35836    2.081658
35837    2.001924
35838    2.034355
35839    1.916899
35840    2.101071
35841    2.121320
35842    2.152324
35843    2.052438
35844    2.004196
35845    1.916899
35846    1.966647
35847    1.886213
35848    1.831748
35849    2.002124
35850    2.057790
35851    2.101071
35852    2.023561
35853    1.903943
35854    1.938479
35855    1.910314
35856    1.955761
35857    1.924162
35858    1.973145
35859    2.022004
35860    2.050098
35861    1.947434
35862    1.959796
35863    1.896233
35864    1.892142
35865    1.861317
dtype: float64
