time,u,v,w,viento_total
35853   -1.06
35854   -1.10
35855   -1.16
35856   -1.15
35857   -1.06
35858   -1.03
35859   -0.99
35860   -1.03
35861   -1.05
35862   -0.98
35863   -1.09
35864   -0.99
35865   -0.94
Name: v, dtype: float64, 0       -0.08
1       -0.05
2       -0.07
3       -0.04
4       -0.03
5        0.02
6        0.02
7       -0.04
8       -0.15
9       -0.13
10      -0.15
11      -0.21
12      -0.24
13      -0.18
14      -0.15
15      -0.21
16      -0.29
17      -0.29
18      -0.29
19      -0.32
20      -0.32
21      -0.29
22      -0.32
23      -0.22
24      -0.17
25      -0.14
26      -0.26
27      -0.15
28       0.00
29       0.04
         ... 
35836    0.40
35837    0.44
35838    0.43
35839    0.44
35840    0.41
35841    0.37
35842    0.34
35843    0.39
35844    0.40
35845    0.39
35846    0.44
35847    0.32
35848    0.32
35849    0.33
35850    0.30
35851    0.40
35852    0.36
35853    0.46
35854    0.46
35855    0.42
35856    0.33
35857    0.29
35858    0.31
35859    0.35
35860    0.22
35861    0.32
35862    0.37
35863    0.25
35864    0.16
35865    0.11
Name: w, dtype: float64, 0        1.492816
1        1.513275
2        1.591760
3        1.538083
4        1.505722
5        1.611986
6        1.678005
7        1.736779
8        1.635176
9        1.619691
10       1.669012
11       1.672633
12       1.591540
13       1.574103
14       1.578005
15       1.533884
16       1.482194
17       1.482194
18       1.482194
19       1.475568
20       1.475568
21       1.482194
22       1.343168
23       1.330038
24       1.311373
25       1.293213
26       1.236002
27       1.142804
28       1.232396
29       1.189285
           ...   
35836    1.388272
35837    1.295415
35838    1.229715
35839    1.120580
35840    1.140175
35841    1.084666
35842    1.084666
35843    1.119732
35844    1.075174
35845    1.124011
35846    1.159526
35847    1.176520
35848    1.153170
35849    1.181271
35850    1.306139
35851    1.204159
35852    1.172774
35853    1.096358
35854    1.157411
35855    1.191008
35856    1.181271
35857    1.080602
35858    1.057592
35859    1.023572
35860    1.036967
35861    1.054751
35862    0.996393
35863    1.097725
35864    1.006231
35865    0.961041
dtype: float64
