time,u,v,w,viento_total
6       -1.08
7       -1.07
8       -1.03
9       -0.99
10      -0.91
11      -0.81
12      -0.99
13      -1.08
14      -0.94
15      -1.03
16      -1.03
17      -1.04
18      -0.94
19      -1.11
20      -0.87
21      -0.96
22      -0.91
23      -1.07
24      -0.94
25      -1.07
26      -1.07
27      -0.98
28      -0.94
29      -1.24
         ... 
35836   -0.69
35837   -0.65
35838   -0.65
35839   -0.58
35840   -0.59
35841   -0.63
35842   -0.59
35843   -0.53
35844   -0.58
35845   -0.59
35846   -0.63
35847   -0.58
35848   -0.62
35849   -0.62
35850   -0.62
35851   -0.58
35852   -0.58
35853   -0.59
35854   -0.65
35855   -0.69
35856   -0.64
35857   -0.58
35858   -0.54
35859   -0.58
35860   -0.53
35861   -0.66
35862   -0.66
35863   -0.65
35864   -0.66
35865   -0.58
Name: v, dtype: float64, 0       -0.24
1       -0.22
2       -0.16
3       -0.14
4       -0.07
5       -0.23
6       -0.23
7       -0.19
8       -0.26
9       -0.28
10      -0.22
11      -0.22
12      -0.19
13      -0.14
14      -0.13
15      -0.10
16      -0.08
17       0.04
18      -0.01
19       0.00
20      -0.04
21      -0.18
22      -0.27
23      -0.23
24      -0.20
25      -0.27
26      -0.28
27      -0.20
28      -0.16
29      -0.16
         ... 
35836   -0.03
35837   -0.01
35838   -0.12
35839   -0.08
35840   -0.08
35841   -0.08
35842   -0.08
35843   -0.16
35844   -0.22
35845   -0.18
35846   -0.20
35847   -0.03
35848   -0.11
35849   -0.11
35850   -0.07
35851   -0.03
35852   -0.03
35853   -0.10
35854   -0.04
35855   -0.03
35856   -0.02
35857   -0.04
35858   -0.10
35859   -0.03
35860   -0.06
35861    0.00
35862    0.00
35863   -0.03
35864    0.00
35865   -0.04
Name: w, dtype: float64, 0        1.911282
1        1.994242
2        2.030296
3        2.077354
4        2.005243
5        2.022498
6        2.022498
7        2.102617
8        2.022004
9        1.967257
10       1.928238
11       1.892142
12       2.063056
13       2.150814
14       2.012958
15       2.108673
16       2.099952
17       2.289803
18       2.164740
19       2.072342
20       1.830027
21       1.996021
22       2.142825
23       2.259425
24       2.218941
25       2.294733
26       2.215513
27       2.308354
28       2.319052
29       2.464650
           ...   
35836    0.792591
35837    0.747930
35838    0.768505
35839    0.687968
35840    0.671193
35841    0.697782
35842    0.671193
35843    0.614003
35844    0.687968
35845    0.671193
35846    0.725603
35847    0.716101
35848    0.802808
35849    0.802808
35850    0.855862
35851    0.813204
35852    0.813204
35853    0.841487
35854    0.871149
35855    0.901388
35856    0.912195
35857    0.893756
35858    0.845044
35859    0.932363
35860    0.918368
35861    1.052616
35862    1.052616
35863    0.977446
35864    1.052616
35865    1.004390
dtype: float64
